STATION,STATION_NAME,DATE,DLY-PRCP-25PCTL,DLY-PRCP-50PCTL,DLY-PRCP-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,*,*,*,*,*,*,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100501,4,16,57,10,0,1011,0,242,146,70,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,146,851,705,34,45,36,45
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100502,4,16,57,20,0,1021,0,245,149,72,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,146,853,707,33,45,35,44
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100503,4,16,57,31,0,1032,0,250,152,73,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,145,854,709,33,44,35,44
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100504,4,16,58,42,0,1043,0,254,156,75,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,145,855,710,33,44,35,43
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100505,4,15,57,53,0,1054,0,259,159,76,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,145,857,712,32,44,35,43
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100506,4,15,58,64,0,1065,0,263,162,77,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,145,858,714,32,44,35,42
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100507,4,15,57,77,0,1078,0,268,166,78,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,144,859,715,31,44,35,41
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100508,4,16,57,90,0,1091,0,274,171,80,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,144,861,717,31,43,34,40
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100509,5,16,58,103,0,1104,0,280,176,82,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,144,862,718,30,43,34,40
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100510,5,16,58,116,0,1117,0,286,182,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,143,863,720,30,43,34,39
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100511,5,17,58,130,0,1131,0,294,188,87,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,143,865,722,29,43,34,39
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100512,5,17,59,143,0,1144,0,301,194,89,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,143,866,723,29,42,34,38
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100513,5,17,59,158,0,1159,0,309,201,92,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,142,867,725,29,42,34,37
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100514,5,18,60,174,0,1175,0,318,207,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,142,868,727,28,42,33,37
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100515,5,18,60,191,0,1192,0,327,214,99,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,141,870,728,28,41,33,36
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100516,5,19,61,207,0,1208,0,336,222,102,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,141,871,730,28,41,33,36
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100517,5,19,61,225,0,1226,0,344,228,105,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,141,872,731,27,41,33,35
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100518,6,20,62,243,0,1244,0,352,235,109,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,140,873,733,27,40,33,35
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100519,6,20,62,261,0,1262,0,361,242,112,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,140,874,734,27,40,33,34
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100520,6,21,63,280,0,1281,0,369,249,116,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,140,875,736,27,40,33,34
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100521,6,21,64,299,0,1300,0,378,256,120,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,139,876,737,26,39,33,33
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100522,6,22,64,319,0,1320,0,386,263,123,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,139,878,739,26,39,32,33
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100523,6,22,65,340,0,1341,0,394,270,127,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,138,879,740,26,39,32,32
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100524,6,23,66,362,0,1363,0,402,277,130,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,138,880,741,26,38,32,32
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100525,6,23,66,384,0,1385,0,411,284,134,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,138,881,743,25,38,32,31
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100526,7,24,67,408,0,1409,0,419,291,137,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,137,881,744,25,38,32,31
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100527,7,24,68,433,0,1434,0,426,298,141,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,137,882,745,25,37,32,30
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100528,7,25,68,458,0,1459,0,434,304,144,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,137,883,746,25,37,32,30
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100529,7,25,69,483,0,1484,0,442,311,147,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,137,884,748,24,36,31,30
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100530,7,25,69,509,0,1510,0,450,317,150,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,136,885,749,24,36,31,29
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100531,7,26,69,534,0,1535,0,458,323,153,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,136,886,750,24,36,31,29
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100601,7,26,70,27,0,1562,0,465,329,156,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,136,887,751,24,35,31,29
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100602,7,26,71,55,0,1590,0,472,334,160,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,136,887,752,24,35,31,29
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100603,7,27,72,83,0,1618,0,479,340,163,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,135,888,753,24,35,31,29
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100604,8,27,72,112,0,1647,0,486,345,166,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,135,889,754,24,34,31,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100605,8,27,73,140,0,1675,0,492,350,170,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,135,889,754,24,34,31,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100606,8,28,74,171,0,1706,0,498,355,173,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,135,890,755,24,34,31,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100607,8,28,75,201,0,1736,0,504,359,175,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,135,891,756,24,33,31,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100608,8,28,75,232,0,1767,0,509,363,178,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,135,891,757,24,33,31,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100609,8,28,76,264,0,1799,0,513,366,180,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,135,892,757,24,33,30,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100610,8,28,76,297,0,1832,0,518,369,181,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,135,893,758,24,33,30,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100611,8,28,76,330,0,1865,0,521,372,183,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,135,893,759,24,32,30,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100612,8,28,77,363,0,1898,0,525,375,185,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,135,894,759,24,32,30,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100613,8,28,77,397,0,1932,0,528,377,186,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,135,894,760,24,32,30,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100614,8,28,77,431,0,1966,0,531,379,187,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,135,895,760,24,32,30,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100615,8,28,77,464,0,1999,0,535,382,188,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,135,895,761,24,32,30,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100616,8,29,77,498,0,2033,0,538,385,189,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,135,896,761,24,31,30,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100617,8,28,78,532,0,2067,0,542,387,191,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,135,896,761,24,31,30,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100618,8,28,78,567,0,2102,0,545,389,191,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,135,897,762,24,31,29,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100619,8,28,78,603,0,2138,0,548,391,192,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,135,897,762,24,31,29,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100620,8,28,77,638,0,2173,0,550,393,192,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,135,897,763,24,31,29,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100621,8,28,77,673,0,2208,0,553,394,191,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,135,898,763,24,31,29,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100622,8,28,77,707,0,2242,0,555,395,191,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,135,898,763,24,30,29,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100623,8,28,76,740,0,2275,0,557,396,191,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,135,899,764,23,30,28,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100624,8,28,76,773,0,2308,0,559,396,190,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,135,899,764,23,30,28,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100625,8,27,75,805,0,2340,0,560,396,189,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,135,900,764,23,30,28,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100626,8,27,74,838,0,2373,0,561,395,188,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,135,900,765,23,30,28,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100627,8,27,74,870,0,2405,0,562,394,186,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,135,901,765,23,30,28,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100628,7,26,73,902,0,2437,0,562,393,185,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,136,901,766,23,30,27,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100629,7,26,72,935,0,2470,0,562,392,183,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,136,902,766,23,30,27,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100630,7,26,71,967,0,2502,0,562,391,181,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,136,902,766,23,30,27,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100701,7,25,70,27,0,2529,0,562,390,179,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,136,902,767,22,30,27,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100702,7,25,69,54,0,2556,0,562,389,177,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,136,903,767,22,29,26,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100703,7,24,67,80,0,2582,0,561,387,174,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,136,903,768,22,29,26,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100704,7,24,66,106,0,2608,0,561,386,172,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,136,904,768,22,29,26,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100705,7,23,65,131,0,2633,0,560,384,169,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,136,904,768,22,29,26,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100706,7,23,63,155,0,2657,0,560,382,167,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,136,905,769,22,29,25,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100707,7,23,62,178,0,2680,0,559,381,165,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,136,905,769,22,29,25,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100708,7,22,62,201,0,2703,0,559,380,163,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,136,906,770,21,29,25,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100709,7,22,61,223,0,2725,0,559,379,162,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,136,906,770,21,29,25,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100710,6,21,60,245,0,2747,0,560,378,160,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,136,907,771,21,28,24,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100711,6,21,59,266,0,2768,0,560,377,159,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,136,907,771,21,28,24,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100712,6,21,58,286,0,2788,0,560,376,157,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,136,908,772,21,28,24,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100713,6,20,58,306,0,2808,0,560,376,156,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,136,908,772,21,28,24,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100714,6,20,57,325,0,2827,0,560,374,155,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,136,909,772,21,28,24,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100715,6,20,56,344,0,2846,0,560,373,153,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,136,909,773,21,28,24,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100716,6,20,56,363,0,2865,0,559,372,152,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,136,909,773,21,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100717,6,19,55,381,0,2883,0,559,371,151,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,136,910,774,21,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100718,6,19,55,398,0,2900,0,559,370,150,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,136,910,774,21,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100719,6,19,54,416,0,2918,0,559,370,149,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,136,911,775,21,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100720,6,19,54,435,0,2937,0,558,369,150,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,136,911,775,21,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100721,6,18,54,453,0,2955,0,558,368,150,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,136,911,775,21,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100722,6,18,54,472,0,2974,0,558,368,150,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,136,912,776,21,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100723,6,18,54,491,0,2993,0,558,368,150,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,136,912,776,21,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100724,6,18,54,510,0,3012,0,559,368,151,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,136,912,776,21,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100725,6,18,54,529,0,3031,0,560,368,152,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,136,913,777,21,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100726,6,18,54,548,0,3050,0,562,369,153,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,136,913,777,21,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100727,6,18,55,568,0,3070,0,564,370,154,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,136,913,777,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100728,6,18,55,588,0,3090,0,566,371,156,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,136,913,777,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100729,6,18,55,608,0,3110,0,568,373,158,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,136,913,778,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100730,6,18,56,629,0,3131,0,570,374,160,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,136,914,778,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100731,6,18,56,650,0,3152,0,572,376,162,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,136,914,778,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100801,6,18,57,24,0,3176,0,575,378,165,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,136,914,778,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100802,6,19,57,49,0,3201,0,577,380,167,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,136,914,778,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100803,6,19,58,74,0,3226,0,579,381,169,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,136,914,778,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100804,6,19,58,99,0,3251,0,581,383,171,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,136,914,778,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100805,6,19,58,125,0,3277,0,583,385,172,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,136,914,778,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100806,6,19,59,150,0,3302,0,585,387,174,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,136,914,777,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100807,6,19,59,177,0,3329,0,586,388,175,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,136,913,777,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100808,6,20,59,203,0,3355,0,588,390,177,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,136,913,777,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100809,6,20,60,231,0,3383,0,590,392,179,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,136,913,777,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100810,6,20,60,259,0,3411,0,592,393,180,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,136,913,777,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100811,6,20,60,287,0,3439,0,593,394,182,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,136,913,776,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100812,6,20,61,315,0,3467,0,594,395,183,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,136,912,776,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100813,6,20,61,344,0,3496,0,596,397,185,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,136,912,776,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100814,6,20,61,373,0,3525,0,598,398,187,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,136,912,775,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100815,6,20,62,403,0,3555,0,599,399,188,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,136,911,775,20,28,23,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100816,6,20,62,432,0,3584,0,601,400,190,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,136,911,774,20,28,23,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100817,6,21,62,461,0,3613,0,602,401,191,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,136,910,774,20,28,23,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100818,6,21,63,490,0,3642,0,603,402,192,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,136,910,774,20,28,23,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100819,6,21,63,519,0,3671,0,604,403,193,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,136,910,773,20,28,23,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100820,6,21,63,548,0,3700,0,605,404,194,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,136,909,773,20,28,23,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100821,6,21,63,577,0,3729,0,606,405,194,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,136,909,772,20,28,23,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100822,6,21,63,607,0,3759,0,607,406,195,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,136,908,772,20,28,23,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100823,6,21,64,638,0,3790,0,607,407,195,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,136,908,772,20,28,23,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100824,6,21,64,669,0,3821,0,606,407,196,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,136,907,771,20,28,23,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100825,6,21,64,699,0,3851,0,606,408,196,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,136,907,771,20,27,23,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100826,6,22,64,730,0,3882,0,606,408,196,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,136,906,770,20,27,23,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100827,6,22,64,761,0,3913,0,605,409,195,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,135,905,770,20,27,24,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100828,6,22,64,793,0,3945,0,604,409,195,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,135,905,770,20,27,24,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100829,6,22,64,825,0,3977,0,603,410,195,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,135,904,769,20,27,24,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100830,6,22,64,856,0,4008,0,603,410,194,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,135,904,769,20,27,24,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100831,6,22,64,888,0,4040,0,602,411,194,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,134,903,769,20,27,24,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100901,6,22,65,33,0,4073,0,602,412,194,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,134,902,768,20,27,24,25
